Helpful,Product ID,Rated Reviews,Review Score,Review Length,Exclamation Points,Helpful Fraction
1,B000J2JKGO,2,4.0,236,1.0,0.5
5,B000J2JKGO,9,1.0,420,,0.5555555555555556
,B000J2JKGO,1,5.0,141,,
3,B000J2JKGO,6,2.0,387,,0.5
,B000J2JKGO,2,1.0,273,,
1,B000J2JKGO,4,1.0,659,,0.25
1,B000J2JKGO,5,1.0,703,1.0,0.2
,B000612XQC,,5.0,253,1.0,
1,B002C58RXI,1,5.0,274,1.0,1.0
1,B002C58RXI,1,5.0,120,,1.0
3,B002C58RXI,4,5.0,157,,0.75
2,B002C58RXI,3,4.0,352,,0.6666666666666666
,B002C58RXI,,5.0,696,,
,B002C58RXI,,1.0,382,,
,B002C58RXI,,5.0,301,1.0,
,B002C58RXI,,4.0,218,,
,B002C58RXI,,5.0,131,1.0,
,B002C58RXI,1,1.0,524,1.0,
1,B002C58RXI,3,4.0,386,,0.3333333333333333
1,B007IWIPI2,1,2.0,394,,1.0
1,B007IWIPI2,1,1.0,119,,1.0
23,B004342XH2,24,3.0,758,,0.9583333333333334
7,B004342XH2,7,1.0,648,2.0,1.0
7,B004342XH2,7,1.0,306,,1.0
9,B004342XH2,10,5.0,333,1.0,0.9
8,B004342XH2,9,5.0,160,,0.8888888888888888
2,B004342XH2,2,1.0,343,,1.0
4,B004342XH2,5,5.0,104,,0.8
1,B004342XH2,1,1.0,120,2.0,1.0
1,B004342XH2,1,1.0,384,4.0,1.0
1,B004342XH2,1,2.0,464,1.0,1.0
1,B004342XH2,1,3.0,151,,1.0
1,B004342XH2,1,5.0,103,,1.0
1,B004342XH2,1,5.0,176,1.0,1.0
1,B004342XH2,1,5.0,117,,1.0
3,B004342XH2,4,1.0,184,1.0,0.75
4,B004342XH2,6,5.0,252,,0.6666666666666666
2,B004342XH2,3,2.0,357,,0.6666666666666666
2,B004342XH2,3,5.0,146,2.0,0.6666666666666666
,B004342XH2,,2.0,249,,
,B004342XH2,,1.0,138,,
,B004342XH2,,2.0,343,,
,B004342XH2,,1.0,179,1.0,
,B004342XH2,,2.0,954,,
,B004342XH2,,2.0,330,,
,B004342XH2,,1.0,233,,
,B004342XH2,,1.0,345,,
,B004342XH2,,1.0,386,2.0,
,B004342XH2,,2.0,174,,
,B004342XH2,,3.0,555,,
,B004342XH2,,1.0,890,,
,B004342XH2,,2.0,358,,
,B004342XH2,,1.0,761,,
,B004342XH2,,4.0,142,,
,B004342XH2,,2.0,235,,
,B004342XH2,,1.0,322,,
,B004342XH2,,3.0,209,,
,B004342XH2,,2.0,204,,
,B004342XH2,,4.0,241,,
,B004342XH2,,5.0,380,1.0,
1,B004342XH2,2,4.0,512,,0.5
1,B004342XH2,2,1.0,118,1.0,0.5
1,B004342XH2,2,1.0,284,3.0,0.5
1,B004342XH2,2,5.0,191,,0.5
,B004342XH2,1,5.0,279,,
,B004342XH2,1,4.0,634,,
,B004342XH2,1,4.0,163,,
,B004342XH2,1,4.0,626,4.0,
2,B004342XH2,6,1.0,177,,0.3333333333333333
5,B0080YLBTM,5,5.0,227,,1.0
4,B0080YLBTM,4,5.0,399,5.0,1.0
1,B0080YLBTM,1,1.0,185,,1.0
1,B0080YLBTM,1,5.0,409,3.0,1.0
1,B0080YLBTM,1,5.0,251,,1.0
1,B0080YLBTM,1,5.0,148,1.0,1.0
1,B0080YLBTM,1,5.0,167,1.0,1.0
1,B0080YLBTM,1,5.0,369,,1.0
,B0080YLBTM,,5.0,506,2.0,
1,B0080YLBTM,2,4.0,159,,0.5
,B004SKP0MG,,2.0,566,,
,B004SKP0MG,,5.0,276,1.0,
,B004SKP0MG,,4.0,262,,
,B004SKP0MG,,5.0,247,1.0,
1,B004DIY4YI,1,1.0,364,,1.0
,B006YG8PT2,,5.0,139,1.0,
,B0010SKNTO,,5.0,198,1.0,
,B0010SKNTO,,5.0,168,,
5,B000LRO5O4,5,3.0,391,,1.0
1,B000LRO5O4,1,1.0,997,,1.0
1,B000LRO5O4,1,5.0,708,,1.0
2,B000LRO5O4,3,5.0,809,,0.6666666666666666
,B000LRO5O4,,5.0,145,,
,B000LRO5O4,,2.0,449,,
,B000LRO5O4,,5.0,158,,
,B000LRO5O4,,3.0,131,,
,B000LRO5O4,,5.0,123,,
,B000LRO5O4,,5.0,241,,
,B000LRO5O4,,5.0,269,,
,B000LRO5O4,,5.0,183,,
,B000LRO5O4,,5.0,204,,
,B000LRO5O4,,5.0,267,,
,B000LRO5O4,,5.0,111,,
,B000LRO5O4,,5.0,171,,
,B000LRO5O4,,4.0,1178,,
,B000LRO5O4,,5.0,256,,
,B000LRO5O4,,5.0,253,1.0,
,B000LRO5O4,,5.0,279,,
,B000LRO5O4,,5.0,1053,,
,B000LRO5O4,,5.0,1053,,
,B000LRO5O4,,5.0,97,,
,B000LRO5O4,1,4.0,173,,
,B000LRO5O4,1,5.0,171,,
,B002J997RC,,5.0,1915,,
2,B000WZPX1E,2,5.0,93,,1.0
,B000WZPX1E,,4.0,382,,
,B000WZPX1E,,5.0,111,2.0,
,B000WZPX1E,,4.0,162,,
,B000WZPX1E,,5.0,346,,
,B000WZPX1E,,3.0,478,,
1,B000WZPX1E,3,2.0,68,,0.3333333333333333
1,B0025UNVA4,1,5.0,313,,1.0
,B0025UNVA4,,5.0,115,3.0,
,B0025UNVA4,,5.0,435,1.0,
,B0025UNVA4,,5.0,228,,
2,B0002XAG36,2,2.0,298,1.0,1.0
2,B0002XAG36,2,5.0,524,,1.0
1,B0002XAG36,1,5.0,184,,1.0
1,B0002XAG36,1,4.0,309,1.0,1.0
1,B0002XAG36,1,5.0,269,,1.0
1,B0002XAG36,1,5.0,484,,1.0
1,B0002XAG36,1,5.0,295,1.0,1.0
,B0002XAG36,,1.0,250,,
,B0002XAG36,,5.0,558,,
,B0002XAG36,,5.0,133,2.0,
1,B001FB69XU,1,5.0,677,3.0,1.0
1,B001FB69XU,1,5.0,310,1.0,1.0
1,B001FB69XU,1,4.0,405,1.0,1.0
,B001FB69XU,,5.0,1106,,
,B001FB69XU,,5.0,755,3.0,
,B001FB69XU,,5.0,274,,
,B001FB69XU,,5.0,203,,
,B0064MDIWU,,4.0,1029,3.0,
,B004AHAW9I,,4.0,163,,
32,B0009XPD64,32,5.0,938,2.0,1.0
13,B0009XPD64,13,5.0,962,,1.0
9,B0009XPD64,9,5.0,749,1.0,1.0
5,B0009XPD64,5,5.0,955,2.0,1.0
5,B0009XPD64,5,5.0,210,4.0,1.0
3,B0009XPD64,3,5.0,107,1.0,1.0
3,B0009XPD64,3,5.0,983,,1.0
7,B0009XPD64,9,1.0,2071,,0.7777777777777778
2,B0009XPD64,2,5.0,1006,,1.0
2,B0009XPD64,2,5.0,629,,1.0
2,B0009XPD64,2,2.0,256,,1.0
4,B0009XPD64,5,2.0,378,,0.8
1,B0009XPD64,1,4.0,850,,1.0
1,B0009XPD64,1,5.0,2405,2.0,1.0
1,B0009XPD64,1,5.0,961,2.0,1.0
1,B0009XPD64,1,3.0,1440,2.0,1.0
5,B0009XPD64,7,1.0,1113,,0.7142857142857143
2,B0009XPD64,3,5.0,719,2.0,0.6666666666666666
,B0009XPD64,,5.0,1437,2.0,
,B0009XPD64,,2.0,574,,
,B0009XPD64,,5.0,253,,
,B0009XPD64,,5.0,473,,
,B0009XPD64,,5.0,231,,
,B0009XPD64,,3.0,773,,
,B0009XPD64,,2.0,895,2.0,
,B0009XPD64,,3.0,226,,
,B0009XPD64,,5.0,264,2.0,
,B0009XPD64,,5.0,405,,
,B0009XPD64,,5.0,351,2.0,
1,B0009XPD64,2,1.0,1022,2.0,0.5
1,B0009XPD64,2,4.0,368,,0.5
1,B0009XPD64,2,5.0,766,1.0,0.5
1,B0009XPD64,2,3.0,1424,1.0,0.5
2,B0009XPD64,4,1.0,240,,0.5
,B0002HV730,,5.0,119,,
,B0002HV730,,2.0,178,,
,B0002HV730,,5.0,474,11.0,
,B0002HV730,,5.0,282,1.0,
,B0002HV730,,5.0,99,,
,B004E8HQC4,,5.0,151,,
1,B0019955O2,1,2.0,3046,1.0,1.0
,B0019955O2,,5.0,374,,
,B0019955O2,,1.0,270,2.0,
,B0019955O2,,5.0,670,,
9,B003AYEHOI,9,5.0,490,1.0,1.0
4,B003AYEHOI,4,5.0,654,,1.0
3,B003AYEHOI,3,5.0,131,1.0,1.0
5,B003AYEHOI,6,5.0,131,11.0,0.8333333333333334
1,B003AYEHOI,1,5.0,295,,1.0
,B003AYEHOI,,5.0,771,1.0,
6,B005F64DHK,6,5.0,302,1.0,1.0
20,B000EDBQ38,20,5.0,631,,1.0
12,B000EDBQ38,12,5.0,109,,1.0
8,B000EDBQ38,8,5.0,171,,1.0
11,B000EDBQ38,12,5.0,1407,2.0,0.9166666666666666
6,B000EDBQ38,6,5.0,335,,1.0
5,B000EDBQ38,6,5.0,374,3.0,0.8333333333333334
5,B000EDBQ38,6,5.0,91,1.0,0.8333333333333334
2,B000EDBQ38,2,5.0,300,7.0,1.0
2,B000EDBQ38,2,5.0,498,,1.0
2,B000EDBQ38,2,5.0,384,,1.0
2,B000EDBQ38,2,5.0,72,,1.0
,B000EDBQ38,,5.0,151,,
,B000EDBQ38,,5.0,327,3.0,
,B000EDBQ38,,5.0,344,,
,B000EDBQ38,,5.0,161,,
2,B000EDBQ38,18,1.0,749,,0.1111111111111111
3,B00061U67A,5,3.0,78,,0.6
3,B0052BRWIK,3,4.0,1280,3.0,1.0
5,B000Y3F56C,5,1.0,253,,1.0
,B000Y3F56C,,1.0,241,,
1,B005YF6WZ8,1,3.0,379,2.0,1.0
18,B004L173WC,21,1.0,636,,0.8571428571428571
5,B004L173WC,6,5.0,1277,3.0,0.8333333333333334
3,B004L173WC,4,5.0,849,1.0,0.75
,B004L173WC,,5.0,110,,
,B004L173WC,,5.0,803,,
3,B004L173WC,6,1.0,1091,,0.5
2,B004L173WC,6,5.0,280,,0.3333333333333333
,B005F5NJL2,,5.0,663,1.0,
1,B002BAFVSI,1,5.0,186,1.0,1.0
,B002BAFVSI,,5.0,671,,
,B002BAFVSI,,5.0,284,,
8,B001BOTB72,9,5.0,502,,0.8888888888888888
5,B001BOTB72,5,4.0,414,1.0,1.0
10,B001BOTB72,12,4.0,391,,0.8333333333333334
7,B001BOTB72,8,5.0,1110,1.0,0.875
4,B001BOTB72,4,5.0,857,1.0,1.0
3,B001BOTB72,3,5.0,239,1.0,1.0
3,B001BOTB72,3,4.0,391,,1.0
4,B001BOTB72,5,5.0,492,,0.8
1,B001BOTB72,1,5.0,405,,1.0
1,B001BOTB72,1,5.0,583,6.0,1.0
1,B001BOTB72,1,5.0,375,1.0,1.0
1,B001BOTB72,1,4.0,223,,1.0
1,B001BOTB72,1,5.0,104,,1.0
1,B001BOTB72,1,5.0,176,,1.0
1,B001BOTB72,1,5.0,353,,1.0
1,B001BOTB72,1,5.0,197,,1.0
1,B001BOTB72,1,5.0,1062,2.0,1.0
1,B001BOTB72,1,5.0,163,,1.0
1,B001BOTB72,1,5.0,268,,1.0
1,B001BOTB72,1,5.0,687,,1.0
1,B001BOTB72,1,5.0,918,,1.0
1,B001BOTB72,1,5.0,357,1.0,1.0
1,B001BOTB72,1,5.0,270,1.0,1.0
1,B001BOTB72,1,5.0,285,1.0,1.0
1,B001BOTB72,1,5.0,697,1.0,1.0
3,B001BOTB72,4,3.0,326,,0.75
3,B001BOTB72,4,5.0,1239,2.0,0.75
3,B001BOTB72,4,5.0,392,2.0,0.75
2,B001BOTB72,3,4.0,391,,0.6666666666666666
,B001BOTB72,,5.0,171,,
,B001BOTB72,,5.0,1644,1.0,
,B001BOTB72,,5.0,747,,
,B001BOTB72,,5.0,198,2.0,
1,B001BOTB72,2,3.0,152,,0.5
1,B001BOTB72,2,4.0,391,,0.5
,B001BOTB72,1,1.0,379,3.0,
3,B001VLUWVO,3,1.0,1009,2.0,1.0
3,B001VLUWVO,4,3.0,92,1.0,0.75
6,B000I0CLK4,6,1.0,116,,1.0
4,B000I0CLK4,4,5.0,226,3.0,1.0
2,B000I0CLK4,2,4.0,445,,1.0
,B000I0CLK4,,4.0,217,,
,B000I0CLK4,,5.0,121,1.0,
,B000I0CLK4,,3.0,171,,
,B000I0CLK4,,5.0,147,1.0,
,B000I0CLK4,,5.0,204,,
,B000I0CLK4,,5.0,149,,
,B000I0CLK4,1,1.0,187,4.0,
2,B000I0CLK4,6,2.0,364,,0.3333333333333333
,B000TGWXZ0,,5.0,147,,
1,B005R412LU,1,5.0,168,,1.0
,B0006345YI,,5.0,152,2.0,
,B0006345YI,,5.0,106,,
,B0006345YI,,5.0,242,,
,B0006345YI,2,3.0,593,,
4,B001QCJUV6,4,5.0,884,,1.0
,B001QCJUV6,,5.0,636,4.0,
,B004YRQ77K,,5.0,263,3.0,
,B004YRQ77K,,4.0,190,1.0,
,B004YRQ77K,,1.0,577,,
,B0006BC3EY,,5.0,139,,
2,B0021Z4XI2,2,5.0,292,,1.0
1,B003VSQ9YO,1,5.0,158,6.0,1.0
5,B001FA1KMG,5,1.0,682,1.0,1.0
1,B001FA1KMG,1,5.0,353,1.0,1.0
,B001EO5ROU,,5.0,200,,
,B001EO5ROU,,5.0,186,,
2,B000W7WRAC,2,5.0,193,,1.0
,B000W7WRAC,,5.0,128,,
,B008ADQYYU,,4.0,1490,11.0,
,B008ADQYYU,,5.0,271,2.0,
,B008ADQYYU,,5.0,135,1.0,
,B008ADQYYU,,5.0,1933,6.0,
,B008ADQYYU,,5.0,2318,5.0,
,B0030MZBB8,,1.0,375,,
,B0030MZBB8,,2.0,353,,
4,B000PNKJWQ,4,5.0,202,,1.0
,B000PNKJWQ,,5.0,173,,
,B000PNKJWQ,,5.0,113,6.0,
,B000PNKJWQ,,5.0,110,,
1,B002J5G1RK,1,5.0,300,3.0,1.0
,B002J5G1RK,,5.0,211,1.0,
,B002J5G1RK,,5.0,187,1.0,
8,B000GHFRYG,8,5.0,2115,,1.0
11,B001EO5ROA,11,3.0,333,1.0,1.0
9,B001EO5ROA,10,5.0,614,2.0,0.9
6,B001EO5ROA,6,5.0,412,2.0,1.0
6,B001EO5ROA,7,5.0,1167,7.0,0.8571428571428571
1,B001EO5ROA,1,5.0,495,2.0,1.0
1,B001EO5ROA,1,5.0,122,3.0,1.0
1,B001EO5ROA,1,3.0,278,,1.0
1,B001EO5ROA,1,5.0,321,,1.0
1,B001EO5ROA,1,3.0,113,,1.0
,B001EO5ROA,,5.0,196,3.0,
,B001EO5ROA,,2.0,343,1.0,
,B001EO5ROA,,4.0,251,,
,B001EO5ROA,,5.0,496,,
,B001EO5ROA,,5.0,375,1.0,
,B001EO5ROA,,2.0,121,,
,B001EO5ROA,,5.0,205,,
,B001EO5ROA,,3.0,736,,
,B001EO5ROA,,5.0,162,,
,B001EO5ROA,,5.0,129,,
,B001EO5ROA,,5.0,431,,
,B001EO5ROA,,3.0,154,,
1,B001EO5ROA,2,1.0,346,,0.5
1,B000W7WRAW,1,5.0,344,2.0,1.0
,B000W7WRAW,,4.0,207,,
,B000W7WRAW,,4.0,110,2.0,
,B000W7WRAW,1,2.0,273,,
,B003HM6REG,,5.0,142,,
1,B0053F94OK,1,5.0,643,,1.0
2,B0053F94OK,4,3.0,252,,0.5
3,B001FPT3W0,3,5.0,216,4.0,1.0
1,B001FPT3W0,1,5.0,350,,1.0
,B001FPT3W0,,5.0,639,8.0,
,B001FPT3W0,,5.0,120,,
,B006IWUFU4,,4.0,267,,
,B0018OQD1M,,5.0,124,,
,B006H32QNI,1,5.0,376,,
9,B0008JGWNW,9,5.0,1201,,1.0
4,B0008JGWNW,4,5.0,214,2.0,1.0
2,B0008JGWNW,2,5.0,249,1.0,1.0
2,B0008JGWNW,2,5.0,318,2.0,1.0
1,B0008JGWNW,1,5.0,88,1.0,1.0
1,B0008JGWNW,1,5.0,136,,1.0
1,B0008JGWNW,1,5.0,414,,1.0
1,B0008JGWNW,1,5.0,368,2.0,1.0
1,B0008JGWNW,1,5.0,582,,1.0
,B0008JGWNW,,5.0,298,,
,B0008JGWNW,,5.0,109,,
,B0008JGWNW,,5.0,93,,
,B0008JGWNW,,5.0,93,4.0,
,B0008JGWNW,,5.0,625,,
1,B003YM283S,1,5.0,145,,1.0
3,B000W7PUL0,3,5.0,1554,,1.0
1,B000W7PUL0,1,4.0,2426,1.0,1.0
,B000W7PUL0,1,2.0,306,1.0,
,B001CWY33U,,5.0,274,,
,B001CWY33U,,5.0,106,,
,B001CWY33U,,5.0,131,,
1,B000E1BKJ0,1,5.0,291,,1.0
,B000E1BKJ0,,5.0,140,1.0,
,B000E1BKJ0,,5.0,216,,
3,B001EQ4G6I,3,5.0,293,,1.0
3,B001EQ4G6I,3,5.0,272,,1.0
2,B001EQ4G6I,2,5.0,311,,1.0
2,B001EQ4G6I,2,5.0,618,2.0,1.0
2,B001EQ4G6I,2,5.0,117,,1.0
1,B001EQ4G6I,1,5.0,460,,1.0
1,B001EQ4G6I,1,5.0,197,3.0,1.0
1,B001EQ4G6I,1,5.0,157,,1.0
1,B001EQ4G6I,1,5.0,119,,1.0
1,B001EQ4G6I,1,5.0,322,,1.0
,B001EQ4G6I,,4.0,693,,
,B001EQ4G6I,,5.0,150,2.0,
,B001EQ4G6I,,5.0,77,,
,B001EQ4G6I,,5.0,199,,
6,B0012KCUNC,6,5.0,382,3.0,1.0
5,B0012KCUNC,5,5.0,4451,1.0,1.0
4,B0012KCUNC,4,5.0,1780,,1.0
2,B0012KCUNC,2,1.0,742,1.0,1.0
2,B0012KCUNC,2,5.0,465,,1.0
2,B0012KCUNC,2,5.0,237,2.0,1.0
1,B0012KCUNC,1,2.0,653,1.0,1.0
,B0012KCUNC,,5.0,176,,
,B0012KCUNC,,5.0,202,3.0,
,B0012KCUNC,,5.0,146,1.0,
,B004VCSVCM,,5.0,150,4.0,
3,B000WFKHN8,3,5.0,189,,1.0
2,B000WFKHN8,2,4.0,474,1.0,1.0
2,B000WFKHN8,3,1.0,172,,0.6666666666666666
,B000WFKHN8,,5.0,972,1.0,
,B000WFKHN8,,5.0,775,,
,B000WFKHN8,,5.0,484,1.0,
1,B000WFKHN8,4,3.0,308,,0.25
6,B0018QE1PK,6,4.0,919,,1.0
1,B0018QE1PK,1,5.0,85,,1.0
2,B0018QE1PK,3,3.0,479,,0.6666666666666666
,B0018QE1PK,,1.0,1324,,
,B0018QE1PK,,5.0,209,1.0,
1,B002LN4YOC,1,5.0,643,1.0,1.0
1,B004CH9OTK,1,5.0,154,1.0,1.0
9,B001E52ZQW,9,5.0,1349,5.0,1.0
1,B001E52ZQW,1,5.0,90,,1.0
,B001E52ZQW,,5.0,130,,
,B001E52ZQW,,2.0,840,,
,B004XZHALU,,4.0,723,,
,B000KHS9AG,,5.0,493,2.0,
2,B008BA3N4Q,2,5.0,351,,1.0
9,B000QSN1ZW,9,5.0,72,,1.0
1,B000QSN1ZW,1,1.0,177,,1.0
,B005JD1UY8,,5.0,329,,
,B001NH07M0,,4.0,968,2.0,
4,B001HTG68I,5,5.0,260,,0.8
1,B000PBFBZI,2,4.0,167,,0.5
1,B0001M0ZQQ,1,5.0,397,1.0,1.0
,B0001M0ZQQ,,4.0,220,1.0,
,B0001M0ZQQ,,5.0,133,,
,B001NG541K,,2.0,554,,
,B001NG541K,,5.0,113,,
1,B001R4TBSU,1,5.0,652,1.0,1.0
,B0052BRVU4,,5.0,226,,
,B0052BRVU4,,4.0,178,1.0,
,B0052BRVU4,,4.0,681,2.0,
9,B0000E6NM9,10,4.0,236,1.0,0.9
8,B0000E6NM9,9,4.0,43,,0.8888888888888888
3,B0000E6NM9,3,1.0,729,1.0,1.0
4,B0000E6NM9,5,4.0,274,,0.8
3,B000Y97ZPU,3,5.0,155,,1.0
2,B000Y97ZPU,2,4.0,337,,1.0
1,B000Y97ZPU,1,2.0,186,,1.0
7,B001KU2TZ8,7,5.0,127,,1.0
5,B001KU2TZ8,6,5.0,196,,0.8333333333333334
2,B001KU2TZ8,2,5.0,230,1.0,1.0
,B001KU2TZ8,,5.0,559,,
,B0013I1MI2,,5.0,309,,
,B003HOW7RK,,3.0,156,1.0,
,B003HOW7RK,,5.0,182,,
,B000H5MH68,,5.0,1300,,
3,B000UXVJ0C,3,4.0,204,,1.0
,B005VH0HRI,1,5.0,191,,
,B006AWY4BI,,5.0,278,1.0,
2,B001ELL706,2,5.0,323,,1.0
2,B001ELL706,2,5.0,339,,1.0
2,B001ELL706,2,5.0,407,5.0,1.0
1,B001ELL706,1,5.0,193,,1.0
1,B001ELL706,1,5.0,417,2.0,1.0
1,B001ELL706,1,5.0,324,,1.0
1,B0001M0ZQG,1,5.0,315,1.0,1.0
,B0001M0ZQG,,5.0,126,3.0,
,B000EGZ2Y4,,5.0,76,,
2,B001KU2TZI,2,2.0,211,,1.0
2,B001KU2TZI,3,5.0,122,,0.6666666666666666
,B001KU2TZI,,5.0,95,,
,B001KU2TZI,,5.0,105,2.0,
,B001KU2TZI,,5.0,479,1.0,
7,B001KU2TZI,11,1.0,257,,0.6363636363636364
7,B001KU2TZI,11,1.0,139,,0.6363636363636364
1,B001KU2TZI,2,5.0,177,1.0,0.5
2,B001KU2TZI,4,1.0,120,1.0,0.5
2,B001KU2TZI,4,5.0,596,,0.5
,B001KU2TZI,1,4.0,543,,
,B001KU2TZI,2,5.0,1316,1.0,
9,B000MXHQR0,10,5.0,1714,,0.9
2,B000MXHQR0,2,5.0,615,,1.0
6,B000MXHQR0,8,5.0,318,1.0,0.75
1,B000MXHQR0,1,4.0,709,,1.0
1,B000MXHQR0,1,3.0,587,,1.0
1,B000MXHQR0,1,5.0,215,,1.0
2,B000MXHQR0,3,5.0,469,,0.6666666666666666
2,B000MXHQR0,3,5.0,203,,0.6666666666666666
,B000MXHQR0,,1.0,451,1.0,
,B000MXHQR0,,5.0,314,1.0,
,B000MXHQR0,,5.0,675,5.0,
,B000MXHQR0,,5.0,325,,
,B000MXHQR0,,5.0,137,,
,B000MXHQR0,,5.0,294,3.0,
,B000MXHQR0,,4.0,153,,
,B000MXHQR0,,5.0,162,,
1,B000MXHQR0,2,2.0,1224,,0.5
,B000MXHQR0,1,4.0,942,,
1,B000MXHQR0,3,1.0,153,4.0,0.3333333333333333
3,B000MXHQR0,7,1.0,582,,0.42857142857142855
3,B000MXHQR0,8,1.0,800,1.0,0.375
4,B000MXHQR0,11,1.0,129,,0.36363636363636365
4,B000MXHQR0,12,1.0,495,1.0,0.3333333333333333
4,B000MXHQR0,13,3.0,673,1.0,0.3076923076923077
2,B007LQOGME,5,3.0,364,,0.4
8,B0001M0YWQ,8,5.0,119,,1.0
1,B0001M0YWQ,1,4.0,313,,1.0
1,B0001M0YWQ,1,5.0,180,,1.0
,B0000GGHQK,,2.0,198,,
,B007AIYDVW,,4.0,254,,
2,B003YZ4LN0,3,1.0,180,,0.6666666666666666
1,B003YZ4LN0,2,1.0,210,,0.5
6,B000UXVJ02,6,5.0,523,,1.0
8,B000UXVJ02,10,1.0,194,,0.8
4,B000UXVJ02,5,4.0,294,,0.8
1,B000UXVJ02,1,5.0,147,,1.0
1,B000UXVJ02,1,5.0,201,,1.0
1,B000UXVJ02,1,4.0,485,,1.0
1,B000UXVJ02,5,1.0,898,1.0,0.2
3,B005UWTOJG,3,5.0,73,,1.0
3,B005UWTOJG,3,5.0,212,1.0,1.0
1,B005UWTOJG,1,4.0,266,,1.0
,B005UWTOJG,,4.0,2578,1.0,
,B005UWTOJG,,4.0,232,,
,B005UWTOJG,1,1.0,96,,
,B003H2S2KI,,5.0,211,,
4,B004VITJY0,4,3.0,324,,1.0
1,B004VITJY0,1,5.0,139,1.0,1.0
1,B004VITJY0,1,5.0,260,1.0,1.0
1,B004VITJY0,1,5.0,452,,1.0
,B004VITJY0,,5.0,796,,
,B004VITJY0,,5.0,302,,
,B004VITJY0,,5.0,240,,
,B004VITJY0,,3.0,107,,
1,B0002MS8HI,1,5.0,241,1.0,1.0
,B0002MS8HI,,4.0,156,,
1,B0000DHXGI,1,5.0,141,,1.0
,B002FIFQQS,,5.0,151,2.0,
3,B001ELL7O2,3,5.0,265,,1.0
1,B001ELL7O2,1,1.0,225,,1.0
4,B001ELL7O2,6,1.0,88,1.0,0.6666666666666666
2,B0085WIAB6,2,1.0,174,,1.0
,B000V1IMD0,,5.0,289,,
,B0048IFLXQ,,5.0,129,1.0,
1,B000H27K04,1,5.0,602,2.0,1.0
,B000H27K04,,4.0,636,1.0,
,B0000E6NMK,,4.0,313,,
,B0000E6NMH,,5.0,206,2.0,
,B0084Q8GPI,,4.0,683,,
2,B000E1BKJA,2,5.0,104,,1.0
1,B000E1BKJA,1,5.0,501,2.0,1.0
,B000E1BKJA,,3.0,268,,
,B000E1BKJA,,5.0,350,,
,B000E1BKJA,,5.0,213,,
,B000E1BKJA,,5.0,331,,
,B000E1BKJA,,5.0,207,,
,B004INAQMM,,4.0,837,1.0,
,B004INAQMM,,5.0,1831,1.0,
,B004INAQMM,,5.0,304,,
1,B003JC16G8,1,5.0,262,,1.0
,B003JC16G8,,5.0,166,1.0,
,B003JC16G8,,4.0,285,1.0,
1,B003JC16G8,2,5.0,98,,0.5
,B002UQ6WSQ,,5.0,430,,
7,B000E1BKJK,8,5.0,755,1.0,0.875
6,B000E1BKJK,7,5.0,103,2.0,0.8571428571428571
6,B000E1BKJK,7,5.0,173,,0.8571428571428571
1,B000E1BKJK,1,5.0,326,1.0,1.0
,B000E1BKJK,,5.0,137,1.0,
,B000E1BKJK,,4.0,299,,
,B000E1BKJK,,5.0,139,1.0,
3,B000E1BKJK,5,5.0,314,,0.6
1,B000E1BKJK,2,5.0,118,,0.5
1,B000E1BKJK,2,5.0,130,,0.5
1,B0005ZIWV4,1,5.0,986,,1.0
1,B001SAOI04,1,1.0,271,,1.0
,B001SAOI04,,3.0,951,,
13,B003DMXDGA,15,5.0,210,,0.8666666666666667
4,B003DMXDGA,4,5.0,99,,1.0
3,B003DMXDGA,3,5.0,110,2.0,1.0
3,B003DMXDGA,3,5.0,160,1.0,1.0
5,B003DMXDGA,6,5.0,675,,0.8333333333333334
2,B003DMXDGA,2,5.0,196,,1.0
1,B003DMXDGA,1,5.0,162,2.0,1.0
1,B003DMXDGA,1,5.0,159,,1.0
1,B003DMXDGA,1,4.0,285,,1.0
1,B003DMXDGA,1,5.0,191,,1.0
1,B003DMXDGA,1,5.0,933,4.0,1.0
1,B003DMXDGA,1,5.0,218,,1.0
1,B003DMXDGA,1,5.0,205,3.0,1.0
1,B003DMXDGA,1,4.0,1025,,1.0
3,B003DMXDGA,4,4.0,347,,0.75
4,B003DMXDGA,6,4.0,327,,0.6666666666666666
,B003DMXDGA,,1.0,343,5.0,
,B003DMXDGA,,4.0,172,,
,B003DMXDGA,,5.0,307,,
,B003DMXDGA,,5.0,140,1.0,
,B003DMXDGA,,1.0,246,1.0,
,B003DMXDGA,,5.0,410,,
,B003DMXDGA,,2.0,600,,
,B003DMXDGA,,1.0,384,,
,B003DMXDGA,,5.0,623,2.0,
,B003DMXDGA,,3.0,495,,
,B003DMXDGA,,5.0,102,,
,B003DMXDGA,,3.0,374,1.0,
,B003DMXDGA,,5.0,200,,
,B003DMXDGA,,4.0,556,,
,B003DMXDGA,,5.0,120,1.0,
,B003DMXDGA,,1.0,515,,
,B003DMXDGA,,5.0,441,,
,B003DMXDGA,,5.0,238,1.0,
,B003DMXDGA,,5.0,305,,
,B003DMXDGA,,4.0,472,,
,B003DMXDGA,,4.0,296,2.0,
,B003DMXDGA,,5.0,86,1.0,
,B003DMXDGA,,5.0,116,,
,B003DMXDGA,,5.0,140,1.0,
,B003DMXDGA,,5.0,365,,
,B003DMXDGA,,5.0,138,,
,B003DMXDGA,,5.0,73,,
,B003DMXDGA,,5.0,224,2.0,
